Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
Anthony Davis,2m09,21,4,31.5,11,2
Eric Gordon,1m92,26,4,18.5,2.3,3.8
Ryan Anderson,2m08,26,4,10.8,4.3,2.3
Tyreke Evans,1m98,25,4,10,5,5
Norris Cole,1m88,26,4,8.8,1.8,1.8
Quincy Pondexter,2m00,26,4,7.3,5,3
Jrue Holiday,1m90,24,3,6.3,1,4.3
Dante Cunningham,2m05,27,4,5.3,4.5,0.5
Alexis Ajinca,2m12,26,3,2.7,0.3,0.3
Omer Asik,2m11,28,4,2,7.3,1.5
