Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
DeMar Derozan,2m00,25,4,20.3,6.3,5.8
Lou Williams,1m85,28,4,12.8,1.8,1.3
Kyle Lowry,1m85,28,4,12.3,5.5,4.8
Amir Johnson,2m07,27,4,11.5,7,1
Jonas Valanciunas,2m10,22,4,11.3,9.3,0.5
Patrick Patterson,2m08,25,4,10.3,3.5,1.3
Greivis Vasquez,2m00,27,4,7.5,1.8,3
Terrence Ross,2m00,23,4,7,1.5,1
Gregory Stiemsma,2m10,29,1,5,0,0
James Johnson,2m03,27,2,2,1,0.5
Tyler Hansbrough,2m05,29,4,1.3,1.5,0.8
