Name,Height,Age,Games,Points per game,Assists per game,Rebounds per game
Josh Giddey,2m03,23,9,21.4,9.7,9.3
Nikola Vucevic,2m10,35,11,16.1,9.9,3.6
Matas Buzelis,2m08,21,11,14.9,5.6,1.2
Ayo Dosunmu,1m96,25,9,14.9,2.6,3
Kevin Huerter,2m01,27,11,14.6,3.9,3
Tre Jones,1m91,25,11,13.3,4,5.5
Jalen Smith,2m08,25,11,9.9,6,1.2
Isaac Okoro,1m99,24,11,8.5,2.7,1.8
Patrick Williams,2m02,24,11,8.1,3.1,1.5
Jevon Carter,1m88,30,3,5.7,1,2
Dalen Terry,2m00,23,7,1.7,0.4,0.6
Julian Phillips,2m02,22,10,0.9,0.7,0.1
